X,Y,Name,description
-102.32173157,31.87979126,EarthLink4575,"Network ID: 02:13:D3:DF:92:FE
Encryption: WPA2
Time: 2024-11-16T15:57:57.000-08:00
Signal: -85.0
Accuracy: 17.0
Type: WIFI"
-102.31822968,31.88162422,DIRECT-zaKM4B3E40,"Network ID: 02:17:C8:1A:23:C8
Encryption: WPA2
Time: 2024-11-16T16:07:09.000-08:00
Signal: -87.0
Accuracy: 18.0
Type: WIFI"
-102.32035828,31.85323524,Bridge,"Network ID: 02:18:5A:5B:B9:30
Encryption: WPA2
Time: 2024-10-28T16:44:49.000-07:00
Signal: -91.0
Accuracy: 9.0
Type: WIFI"
-102.32035828,31.85323524,(no SSID),"Network ID: 02:18:5A:5B:B9:3F
Encryption: WEP
Time: 2024-10-28T16:44:49.000-07:00
Signal: -90.0
Accuracy: 9.0
Type: WIFI"
-102.32035828,31.85323524,Bridge,"Network ID: 02:18:5A:5C:53:10
Encryption: WPA2
Time: 2024-10-28T16:44:49.000-07:00
Signal: -90.0
Accuracy: 9.0
Type: WIFI"
-102.32035828,31.85323524,(no SSID),"Network ID: 02:18:5A:5C:53:1F
Encryption: WEP
Time: 2024-10-28T16:44:49.000-07:00
Signal: -93.0
Accuracy: 9.0
Type: WIFI"
-102.31414032,31.88275528,HP03A8EE,"Network ID: 02:23:13:13:32:0F
Encryption: None
Time: 2024-11-16T16:15:09.000-08:00
Signal: -72.0
Accuracy: 12.0
Type: WIFI"
-102.32218933,31.86862183,myChevrolet 4265,"Network ID: 02:24:A5:40:18:7A
Encryption: WPA2
Time: 2024-11-16T16:59:59.000-08:00
Signal: -84.0
Accuracy: 11.0
Type: WIFI"
-102.31990051,31.85274887,myChevrolet4214,"Network ID: 02:24:A5:55:20:34
Encryption: WPA2
Time: 2024-10-28T16:44:42.000-07:00
Signal: -83.0
Accuracy: 9.0
Type: WIFI"
-102.33851624,31.83629227,myChevrolet9880,"Network ID: 02:24:A5:67:BF:A0
Encryption: WPA2
Time: 2024-10-28T16:41:31.000-07:00
Signal: -83.0
Accuracy: 9.0
Type: WIFI"
-102.32067871,31.86831856,myChevrolet8945,"Network ID: 02:24:A5:68:1F:D2
Encryption: WPA2
Time: 2024-10-28T16:48:48.000-07:00
Signal: -83.0
Accuracy: 9.0
Type: WIFI"
-102.32801056,31.87577057,GrogruBitch,"Network ID: 02:24:A5:A7:B3:64
Encryption: WPA2
Time: 2024-11-16T15:43:00.000-08:00
Signal: -82.0
Accuracy: 17.0
Type: WIFI"
-102.3282547,31.87676239,myChevrolet5477,"Network ID: 02:24:A5:A8:ED:CE
Encryption: WPA2
Time: 2024-11-16T15:20:33.000-08:00
Signal: -80.0
Accuracy: 107.0
Type: WIFI"
-102.29350281,31.94308281,myChevrolet7016,"Network ID: 02:24:A5:E8:1D:3E
Encryption: WPA2
Time: 2024-11-16T13:01:39.000-08:00
Signal: -88.0
Accuracy: 11.0
Type: WIFI"
-102.32391357,31.84887695,myGMC7578,"Network ID: 02:24:A5:E8:5E:F0
Encryption: WPA2
Time: 2024-10-28T16:44:06.000-07:00
Signal: -83.0
Accuracy: 9.0
Type: WIFI"
-102.32682037,31.88860321,DIRECT-3a-HP M234 LaserJet,"Network ID: 02:41:0E:C2:2F:3A
Encryption: WPA2
Time: 2024-11-16T17:19:47.000-08:00
Signal: -86.0
Accuracy: 24.0
Type: WIFI"
-102.32218933,31.86862183,myChevrolet 4265,"Network ID: 02:49:A5:40:18:7A
Encryption: WPA2
Time: 2024-11-16T16:59:59.000-08:00
Signal: -93.0
Accuracy: 11.0
Type: WIFI"
-102.33851624,31.83629227,myChevrolet9880,"Network ID: 02:49:A5:67:BF:A0
Encryption: WPA2
Time: 2024-10-28T16:41:31.000-07:00
Signal: -82.0
Accuracy: 9.0
Type: WIFI"
-102.3144989,31.87269974,Hotspot909E,"Network ID: 02:54:AF:D0:90:9E
Encryption: WPA2
Time: 2024-11-16T16:49:09.000-08:00
Signal: -89.0
Accuracy: 11.0
Type: WIFI"
-102.32792664,31.87707329,HotspotD3C2,"Network ID: 02:54:AF:ED:D3:C2
Encryption: WPA2
Time: 2024-11-16T15:43:32.000-08:00
Signal: -86.0
Accuracy: 13.0
Type: WIFI"
-102.31435394,31.88166237,Hotspot639F,"Network ID: 02:54:AF:EE:63:9F
Encryption: WPA2
Time: 2024-11-16T16:15:58.000-08:00
Signal: -84.0
Accuracy: 9.0
Type: WIFI"
-102.3282547,31.87676239,HotspotF8BA,"Network ID: 02:54:AF:F2:F8:BA
Encryption: WPA2
Time: 2024-11-16T15:20:18.000-08:00
Signal: -86.0
Accuracy: 170.0
Type: WIFI"
-102.31610107,31.87908554,Hotspot9373,"Network ID: 02:54:AF:F5:93:73
Encryption: WPA2
Time: 2024-10-28T17:31:32.000-07:00
Signal: -87.0
Accuracy: 26.0
Type: WIFI"
-102.32784271,31.87528229,HotspotCF41,"Network ID: 02:54:AF:F5:CF:41
Encryption: WPA2
Time: 2024-11-16T15:42:55.000-08:00
Signal: -80.0
Accuracy: 14.0
Type: WIFI"
-102.3298645,31.87526703,Hotspot46A6,"Network ID: 02:54:AF:F9:46:A6
Encryption: WPA2
Time: 2024-11-16T17:06:31.000-08:00
Signal: -82.0
Accuracy: 11.0
Type: WIFI"
-102.34361267,31.83621979,Subaru Wi-Fi,"Network ID: 02:54:AF:FB:C1:EA
Encryption: WPA2
Time: 2024-10-28T16:33:16.000-07:00
Signal: -85.0
Accuracy: 9.0
Type: WIFI"
-102.31643677,31.87615967,DIRECT-82-HP ENVY Photo 7800,"Network ID: 02:68:EB:F8:F8:82
Encryption: WPA2
Time: 2024-11-16T16:33:47.000-08:00
Signal: -82.0
Accuracy: 11.0
Type: WIFI"
-102.32546234,31.87825966,DIRECT-PY-VIZIOTV,"Network ID: 02:6B:9E:5B:89:BA
Encryption: WPA2
Time: 2024-11-16T15:49:16.000-08:00
Signal: -74.0
Accuracy: 121.0
Type: WIFI"
-102.32062531,31.87260628,DIRECT-NL-VIZIOTV,"Network ID: 02:6B:9E:C9:4B:49
Encryption: WPA2
Time: 2024-11-16T15:30:15.000-08:00
Signal: -76.0
Accuracy: 14.0
Type: WIFI"
-102.32326508,31.87952042,DIRECT-TL-VIZIOTV,"Network ID: 02:6B:9E:F4:0B:FA
Encryption: WPA2
Time: 2024-11-16T15:57:09.000-08:00
Signal: -83.0
Accuracy: 31.0
Type: WIFI"
-102.31929016,31.87071037,(no SSID),"Network ID: 02:71:47:F7:79:8F
Encryption: WPA2
Time: 2024-11-16T16:55:06.000-08:00
Signal: -93.0
Accuracy: 11.0
Type: WIFI"
-102.34361267,31.83621979,myChevrolet8248,"Network ID: 02:92:A5:02:FE:61
Encryption: WPA2
Time: 2024-10-28T16:33:28.000-07:00
Signal: -86.0
Accuracy: 3.0
Type: WIFI"
-102.34361267,31.83622169,myChevrolet8248,"Network ID: 02:92:A5:0A:FE:61
Encryption: WPA2
Time: 2024-10-28T16:35:38.000-07:00
Signal: -88.0
Accuracy: 3.0
Type: WIFI"
-102.32211304,31.87865067,myChevrolet1091,"Network ID: 02:92:A5:27:75:67
Encryption: WPA2
Time: 2024-11-16T15:59:07.000-08:00
Signal: -88.0
Accuracy: 36.0
Type: WIFI"
-102.3279953,31.87490845,myChevrolet1091,"Network ID: 02:92:A5:2F:75:67
Encryption: WPA2
Time: 2024-11-16T15:22:54.000-08:00
Signal: -79.0
Accuracy: 19.0
Type: WIFI"
-102.32284546,31.84985161,myBuick8926,"Network ID: 02:92:A5:33:2D:21
Encryption: WPA2
Time: 2024-10-28T16:44:14.000-07:00
Signal: -79.0
Accuracy: 9.0
Type: WIFI"
-102.32191467,31.87428665,tla73210-EXT,"Network ID: 02:9B:CD:97:E7:8D
Encryption: WPA2
Time: 2024-11-16T15:33:21.000-08:00
Signal: -86.0
Accuracy: 13.0
Type: WIFI"
-102.33023071,31.87489128,tl658b52-EXT,"Network ID: 02:AD:24:47:01:4F
Encryption: WPA2
Time: 2024-11-16T17:06:23.000-08:00
Signal: -74.0
Accuracy: 12.0
Type: WIFI"
-102.31896973,31.87757301,tlb2c290-EXT,"Network ID: 02:AD:24:47:0A:76
Encryption: WPA2
Time: 2024-11-16T16:35:54.000-08:00
Signal: -73.0
Accuracy: 12.0
Type: WIFI"
-102.32407379,31.87290764,TEQUIDA WIFI,"Network ID: 02:AE:A8:BA:2C:76
Encryption: WPA2
Time: 2024-11-16T15:25:40.000-08:00
Signal: -85.0
Accuracy: 51.0
Type: WIFI"
-102.32318878,31.87571526,EarthLink1521,"Network ID: 02:BA:7D:60:71:AA
Encryption: WPA2
Time: 2024-11-16T15:34:05.000-08:00
Signal: -76.0
Accuracy: 11.0
Type: WIFI"
-102.32328033,31.87589836,EarthLink1521,"Network ID: 02:BA:7D:60:71:AB
Encryption: WPA2
Time: 2024-11-16T15:38:11.000-08:00
Signal: -88.0
Accuracy: 13.0
Type: WIFI"
-102.32442474,31.87849998,DIRECT-roku-011-10A98B,"Network ID: 02:BF:AF:53:56:B0
Encryption: WPA2
Time: 2024-11-16T15:52:46.000-08:00
Signal: -84.0
Accuracy: 22.0
Type: WIFI"
-102.31931305,31.88061333,(no SSID),"Network ID: 02:BF:AF:A2:BF:EA
Encryption: WPA2
Time: 2024-11-16T16:09:34.000-08:00
Signal: -84.0
Accuracy: 23.0
Type: WIFI"
-102.32312012,31.8796196,(no SSID),"Network ID: 02:BF:AF:F0:E7:05
Encryption: WPA2
Time: 2024-11-16T15:57:00.000-08:00
Signal: -87.0
Accuracy: 42.0
Type: WIFI"
-102.31837463,31.87574959,(no SSID),"Network ID: 02:EB:B6:74:81:7C
Encryption: WPA2
Time: 2024-11-16T16:36:47.000-08:00
Signal: -87.0
Accuracy: 12.0
Type: WIFI"
-102.32025146,31.87599564,Area51,"Network ID: 02:EC:DA:F4:88:CF
Encryption: WPA2
Time: 2024-11-16T16:43:19.000-08:00
Signal: -82.0
Accuracy: 11.0
Type: WIFI"
-102.31986237,31.87601662,Area51,"Network ID: 02:EC:DA:F5:88:CF
Encryption: WPA2
Time: 2024-11-16T16:39:41.000-08:00
Signal: -92.0
Accuracy: 12.0
Type: WIFI"
-102.31267548,31.8775692,DIRECT-roku-408-680490,"Network ID: 02:F4:8D:3E:A6:69
Encryption: WPA2
Time: 2024-11-16T16:23:25.000-08:00
Signal: -82.0
Accuracy: 12.0
Type: WIFI"
-102.32545471,31.87755775,Verizon_PN4C7V,"Network ID: 04:09:86:48:2C:9E
Encryption: WPA2
Time: 2024-11-16T15:48:43.000-08:00
Signal: -82.0
Accuracy: 30.0
Type: WIFI"
-102.32545471,31.87755775,Verizon_PN4C7V,"Network ID: 04:09:86:48:2C:9F
Encryption: WPA2
Time: 2024-11-16T15:48:43.000-08:00
Signal: -69.0
Accuracy: 28.0
Type: WIFI"
-102.32792664,31.87624741,(no SSID),"Network ID: 04:17:B6:2B:70:AC
Encryption: WPA2
Time: 2024-11-16T15:43:08.000-08:00
Signal: -90.0
Accuracy: 3.0
Type: WIFI"
-102.32507324,31.87008286,(no SSID),"Network ID: 04:17:B6:3C:E2:85
Encryption: WPA2
Time: 2024-11-16T17:10:59.000-08:00
Signal: -86.0
Accuracy: 11.0
Type: WIFI"
-102.32537842,31.87019539,(no SSID),"Network ID: 04:17:B6:57:88:24
Encryption: WPA2
Time: 2024-11-16T17:10:27.000-08:00
Signal: -83.0
Accuracy: 12.0
Type: WIFI"
-102.33007812,31.87472534,(no SSID),"Network ID: 04:17:B6:E5:42:55
Encryption: WPA2
Time: 2024-11-16T17:06:19.000-08:00
Signal: -87.0
Accuracy: 13.0
Type: WIFI"
-102.32287598,31.87371826,NETGEAR84,"Network ID: 04:A1:51:1A:6F:76
Encryption: WPA2
Time: 2024-11-16T15:26:39.000-08:00
Signal: -83.0
Accuracy: 230.0
Type: WIFI"
-102.31277466,31.87795639,NETGEAR16,"Network ID: 04:A1:51:2C:EC:BF
Encryption: WPA2
Time: 2024-11-16T16:23:29.000-08:00
Signal: -88.0
Accuracy: 15.0
Type: WIFI"
-102.32746887,31.87817955,Thought-5,"Network ID: 04:A1:51:34:61:CD
Encryption: WPA2
Time: 2024-11-16T15:44:32.000-08:00
Signal: -79.0
Accuracy: 14.0
Type: WIFI"
-102.32701111,31.87810135,Thought-2,"Network ID: 04:A1:51:34:61:CE
Encryption: WPA2
Time: 2024-11-16T15:44:44.000-08:00
Signal: -76.0
Accuracy: 20.0
Type: WIFI"
-102.32545471,31.87755775,(no SSID),"Network ID: 06:09:86:68:2C:9E
Encryption: WPA2
Time: 2024-11-16T15:48:43.000-08:00
Signal: -83.0
Accuracy: 30.0
Type: WIFI"
-102.32698822,31.87119293,DIRECT-97-HP OfficeJet 5200,"Network ID: 06:0E:3C:5D:97:97
Encryption: WPA2
Time: 2024-11-16T17:05:00.000-08:00
Signal: -83.0
Accuracy: 25.0
Type: WIFI"
-102.3250351,31.87338638,DIRECT-9A-HP ENVY 5000 series,"Network ID: 06:0E:3C:5D:A4:9A
Encryption: WPA2
Time: 2024-11-16T15:23:33.000-08:00
Signal: -77.0
Accuracy: 23.0
Type: WIFI"
-102.32778168,31.87676048,DIRECT-5F-HP OfficeJet Pro 7740,"Network ID: 06:0E:3C:F8:A5:5F
Encryption: WPA2
Time: 2024-11-16T15:43:20.000-08:00
Signal: -84.0
Accuracy: 13.0
Type: WIFI"
-102.31307983,31.87854004,(no SSID),"Network ID: 06:12:63:1B:38:36
Encryption: WPA2
Time: 2024-11-16T16:22:24.000-08:00
Signal: -87.0
Accuracy: 13.0
Type: WIFI"
-102.3171463,31.87828255,(no SSID),"Network ID: 06:12:63:2E:17:03
Encryption: WPA2
Time: 2024-11-16T16:25:08.000-08:00
Signal: -82.0
Accuracy: 15.0
Type: WIFI"
-102.313591,31.8831749,CES-ITTechs0945T,"Network ID: 06:30:44:87:59:9A
Encryption: WPA2
Time: 2024-11-16T16:16:57.000-08:00
Signal: -74.0
Accuracy: 11.0
Type: WIFI"
-102.31341553,31.87677002,ZMD_SAP,"Network ID: 06:39:26:A1:30:D0
Encryption: Unknown
Time: 2024-11-16T16:23:05.000-08:00
Signal: -79.0
Accuracy: 11.0
Type: WIFI"
-102.32604218,31.87806129,techtrex,"Network ID: 06:50:C2:10:D5:E9
Encryption: WPA2
Time: 2024-11-16T15:46:41.000-08:00
Signal: -83.0
Accuracy: 25.0
Type: WIFI"
-102.32441711,31.87572098,tl65afcc-EXT,"Network ID: 06:6F:13:29:4B:EE
Encryption: WPA2
Time: 2024-11-16T15:37:24.000-08:00
Signal: -89.0
Accuracy: 15.0
Type: WIFI"
-102.32210541,31.87681961,tleaf935-EXT,"Network ID: 06:8C:EB:4D:E3:C3
Encryption: WPA2
Time: 2024-11-16T16:40:18.000-08:00
Signal: -75.0
Accuracy: 18.0
Type: WIFI"
-102.32569885,31.87419319,tl821e97-EXT,"Network ID: 06:8C:EB:4D:FD:B3
Encryption: WPA2
Time: 2024-11-16T15:34:39.000-08:00
Signal: -88.0
Accuracy: 14.0
Type: WIFI"
-102.3298645,31.87526703,michealmyer2053,"Network ID: 06:93:97:12:04:D3
Encryption: WPA2
Time: 2024-11-16T17:06:31.000-08:00
Signal: -88.0
Accuracy: 11.0
Type: WIFI"
-102.32328033,31.87228584,ATTCcYZa22,"Network ID: 06:93:97:21:66:F3
Encryption: WPA2
Time: 2024-11-16T15:31:48.000-08:00
Signal: -90.0
Accuracy: 14.0
Type: WIFI"
-102.31313324,31.87889481,ATTfJaCsys,"Network ID: 06:93:97:23:98:43
Encryption: WPA2
Time: 2024-11-16T16:17:46.000-08:00
Signal: -87.0
Accuracy: 11.0
Type: WIFI"
-102.31298828,31.87688828,ATTStuUsys,"Network ID: 06:93:97:27:C1:53
Encryption: WPA2
Time: 2024-11-16T16:22:49.000-08:00
Signal: -88.0
Accuracy: 13.0
Type: WIFI"
-102.31882477,31.87792397,$1/minute,"Network ID: 06:93:97:29:1A:53
Encryption: WPA2
Time: 2024-11-16T16:35:46.000-08:00
Signal: -89.0
Accuracy: 12.0
Type: WIFI"
-102.32611084,31.87520409,ATTsezjsVS,"Network ID: 06:93:97:32:37:33
Encryption: WPA2
Time: 2024-11-16T15:36:05.000-08:00
Signal: -88.0
Accuracy: 16.0
Type: WIFI"
-102.31762695,31.87820625,ATTAK6q7Ea,"Network ID: 06:93:97:36:58:D3
Encryption: WPA2
Time: 2024-11-16T16:35:26.000-08:00
Signal: -91.0
Accuracy: 12.0
Type: WIFI"
-102.32766724,31.87334824,ATTWkbbkcI,"Network ID: 06:93:97:4F:FC:C3
Encryption: WPA2
Time: 2024-11-16T17:05:25.000-08:00
Signal: -87.0
Accuracy: 10.0
Type: WIFI"
-102.32176208,31.87169075,ATTiY6GumS,"Network ID: 06:93:97:50:0F:23
Encryption: WPA2
Time: 2024-11-16T15:28:08.000-08:00
Signal: -83.0
Accuracy: 21.0
Type: WIFI"
-102.32136536,31.87093925,ATT5y4r9T6,"Network ID: 06:93:97:87:EF:73
Encryption: WPA2
Time: 2024-11-16T15:28:37.000-08:00
Signal: -86.0
Accuracy: 25.0
Type: WIFI"
-102.32209778,31.87248802,ATTJPfcEFi,"Network ID: 06:93:97:8D:74:63
Encryption: WPA2
Time: 2024-11-16T15:30:44.000-08:00
Signal: -87.0
Accuracy: 15.0
Type: WIFI"
-102.3265152,31.87285233,ATT4iNU5UI,"Network ID: 06:93:97:8F:C4:B3
Encryption: WPA2
Time: 2024-11-16T17:07:52.000-08:00
Signal: -83.0
Accuracy: 11.0
Type: WIFI"
-102.31507111,31.87667274,ATT2QA3tKI,"Network ID: 06:9C:27:24:0C:03
Encryption: WPA2
Time: 2024-11-16T16:30:29.000-08:00
Signal: -74.0
Accuracy: 13.0
Type: WIFI"
-102.31648254,31.87909317,ATTN5eXXEa,"Network ID: 06:B8:1F:66:BF:A3
Encryption: WPA2
Time: 2024-10-28T16:53:11.000-07:00
Signal: -82.0
Accuracy: 9.0
Type: WIFI"
-102.32688141,31.87359047,ATTgzaMr3A,"Network ID: 06:B8:1F:6E:3C:D3
Encryption: WPA2
Time: 2024-11-16T17:07:28.000-08:00
Signal: -87.0
Accuracy: 29.0
Type: WIFI"
-102.31643677,31.8771019,Landon,"Network ID: 06:EA:C9:5C:BE:43
Encryption: WPA2
Time: 2024-11-16T16:31:38.000-08:00
Signal: -74.0
Accuracy: 14.0
Type: WIFI"
-102.32521057,31.8700676,ATTY6jR3A2,"Network ID: 06:EA:C9:74:9F:03
Encryption: WPA2
Time: 2024-11-16T17:10:31.000-08:00
Signal: -89.0
Accuracy: 19.0
Type: WIFI"
-102.32497406,31.8734417,ATTXfYh6Qs,"Network ID: 06:EA:C9:AE:61:C3
Encryption: WPA2
Time: 2024-11-16T15:23:36.000-08:00
Signal: -87.0
Accuracy: 31.0
Type: WIFI"
-102.3207016,31.88147545,ATTppaA9MS,"Network ID: 06:EA:C9:C0:79:13
Encryption: WPA2
Time: 2024-11-16T16:02:27.000-08:00
Signal: -87.0
Accuracy: 23.0
Type: WIFI"
-102.31837463,31.87574959,(no SSID),"Network ID: 06:EB:B6:74:81:D5
Encryption: WPA2
Time: 2024-11-16T16:36:47.000-08:00
Signal: -80.0
Accuracy: 12.0
Type: WIFI"
-102.31837463,31.87574959,Satterwhite Home,"Network ID: 06:EB:B6:74:81:D6
Encryption: WPA2
Time: 2024-11-16T16:36:47.000-08:00
Signal: -81.0
Accuracy: 12.0
Type: WIFI"
-102.32008362,31.87598228,(no SSID),"Network ID: 06:EC:DA:F4:88:CF
Encryption: WPA2
Time: 2024-11-16T16:39:45.000-08:00
Signal: -81.0
Accuracy: 11.0
Type: WIFI"
-102.32032776,31.87611389,(no SSID),"Network ID: 06:EC:DA:F5:88:CF
Encryption: WPA2
Time: 2024-11-16T16:39:49.000-08:00
Signal: -92.0
Accuracy: 11.0
Type: WIFI"
-102.32121277,31.8803997,(no SSID),"Network ID: 06:F4:D8:6E:DB:29
Encryption: WPA2
Time: 2024-11-16T16:01:50.000-08:00
Signal: -95.0
Accuracy: 18.0
Type: WIFI"
-102.32591248,31.87633514,(no SSID),"Network ID: 06:F4:D8:A5:0D:6C
Encryption: WPA2
Time: 2024-11-16T15:41:20.000-08:00
Signal: -89.0
Accuracy: 21.0
Type: WIFI"
-102.32087708,31.87117767,ORBI50,"Network ID: 08:36:C9:1C:2D:5C
Encryption: WPA2
Time: 2024-11-16T15:28:50.000-08:00
Signal: -91.0
Accuracy: 25.0
Type: WIFI"
-102.32054138,31.86815643,NETGEAR03,"Network ID: 08:36:C9:20:E9:A4
Encryption: WPA2
Time: 2024-10-28T16:48:00.000-07:00
Signal: -88.0
Accuracy: 9.0
Type: WIFI"
-102.31954193,31.86977005,NETGEAR03,"Network ID: 08:36:C9:20:E9:A6
Encryption: WPA2
Time: 2024-11-16T16:55:45.000-08:00
Signal: -81.0
Accuracy: 11.0
Type: WIFI"
-102.32778168,31.87319183,Security_5GEXT,"Network ID: 08:36:C9:71:92:72
Encryption: WPA2
Time: 2024-11-16T17:05:21.000-08:00
Signal: -86.0
Accuracy: 10.0
Type: WIFI"
-102.32778168,31.87319183,Security_2GEXT,"Network ID: 08:36:C9:71:92:73
Encryption: WPA2
Time: 2024-11-16T17:05:21.000-08:00
Signal: -78.0
Accuracy: 10.0
Type: WIFI"
-102.31747437,31.87930489,NETGEAR69,"Network ID: 08:36:C9:CF:52:DB
Encryption: WPA2
Time: 2024-11-16T16:24:42.000-08:00
Signal: -87.0
Accuracy: 12.0
Type: WIFI"
-102.31214905,31.87967682,NETGEAR69-5G,"Network ID: 08:36:C9:CF:52:DC
Encryption: WPA2
Time: 2024-11-16T16:14:02.000-08:00
Signal: -84.0
Accuracy: 12.0
Type: WIFI"
-102.31958771,31.8790226,ATTBsmJcuI_5GEXT,"Network ID: 08:36:C9:FA:33:5D
Encryption: WPA2
Time: 2024-11-16T16:38:21.000-08:00
Signal: -91.0
Accuracy: 11.0
Type: WIFI"
-102.31871796,31.87898636,ATTBsmJcuI_2GEXT,"Network ID: 08:36:C9:FA:33:5E
Encryption: WPA2
Time: 2024-10-28T16:52:14.000-07:00
Signal: -85.0
Accuracy: 6.0
Type: WIFI"
-102.32759857,31.87658691,Android123,"Network ID: 08:38:2B:BD:59:99
Encryption: WPA2
Time: 2024-10-28T16:50:59.000-07:00
Signal: -87.0
Accuracy: 3.0
Type: WIFI"
-102.32302094,31.85887718,2913-20,"Network ID: 08:55:31:2C:98:0E
Encryption: WPA2
Time: 2024-10-28T16:45:46.000-07:00
Signal: -87.0
Accuracy: 10.0
Type: WIFI"
-102.3279953,31.87601089,ATTezRc8mp,"Network ID: 08:9B:B9:DC:17:C4
Encryption: WPA2
Time: 2024-11-16T15:43:04.000-08:00
Signal: -73.0
Accuracy: 3.0
Type: WIFI"
-102.32901764,31.87741089,ATTezRc8mp,"Network ID: 08:9B:B9:DC:17:C8
Encryption: WPA2
Time: 2024-11-16T15:17:24.000-08:00
Signal: -91.0
Accuracy: 27.0
Type: WIFI"
-102.32050323,31.87316704,Robert,"Network ID: 08:B4:B1:61:A7:46
Encryption: WPA2
Time: 2024-11-16T15:32:41.000-08:00
Signal: -84.0
Accuracy: 11.0
Type: WIFI"
-102.32073975,31.87272072,Robert,"Network ID: 08:B4:B1:61:A7:4A
Encryption: WPA2
Time: 2024-11-16T15:32:32.000-08:00
Signal: -88.0
Accuracy: 11.0
Type: WIFI"
-102.32288361,31.87371445,Odessa home 1,"Network ID: 08:B4:B1:9E:0C:81
Encryption: WPA2
Time: 2024-11-16T15:26:34.000-08:00
Signal: -85.0
Accuracy: 37.0
Type: WIFI"
-102.32252502,31.87429619,Odessa home 1,"Network ID: 08:B4:B1:9E:0C:85
Encryption: WPA2
Time: 2024-11-16T15:24:47.000-08:00
Signal: -80.0
Accuracy: 37.0
Type: WIFI"
-102.32785797,31.87645531,Fullbore Xtreme,"Network ID: 08:BF:B8:46:82:10
Encryption: WPA2
Time: 2024-11-16T15:43:12.000-08:00
Signal: -78.0
Accuracy: 3.0
Type: WIFI"
-102.32801056,31.87577057,Fullbore Xtreme_5G,"Network ID: 08:BF:B8:46:82:14
Encryption: WPA2
Time: 2024-11-16T15:43:00.000-08:00
Signal: -89.0
Accuracy: 3.0
Type: WIFI"
-102.34456635,31.83610153,loet family,"Network ID: 08:F0:1E:E5:A0:06
Encryption: WPA2
Time: 2024-10-28T16:39:10.000-07:00
Signal: -83.0
Accuracy: 3.0
Type: WIFI"
-102.34456635,31.83610153,(no SSID),"Network ID: 08:F0:1E:E5:A0:09
Encryption: Unknown
Time: 2024-10-28T16:39:10.000-07:00
Signal: -84.0
Accuracy: 3.0
Type: WIFI"
-102.32546997,31.87814331,(no SSID),"Network ID: 08:F0:1E:F2:4D:A3
Encryption: WPA2
Time: 2024-11-16T15:49:02.000-08:00
Signal: -68.0
Accuracy: 32.0
Type: WIFI"
-102.32546997,31.87814331,(no SSID),"Network ID: 08:F0:1E:F2:4D:A4
Encryption: WPA2
Time: 2024-11-16T15:49:02.000-08:00
Signal: -91.0
Accuracy: 91.0
Type: WIFI"
-102.32546234,31.87809563,Eric26267,"Network ID: 08:F0:1E:F2:4D:A6
Encryption: WPA2
Time: 2024-11-16T15:48:59.000-08:00
Signal: -79.0
Accuracy: 53.0
Type: WIFI"
-102.32546234,31.87809563,Eric26267,"Network ID: 08:F0:1E:F2:4D:A7
Encryption: WPA2
Time: 2024-11-16T15:48:59.000-08:00
Signal: -92.0
Accuracy: 53.0
Type: WIFI"
-102.32546234,31.87809563,(no SSID),"Network ID: 08:F0:1E:F2:4D:A9
Encryption: Unknown
Time: 2024-11-16T15:48:59.000-08:00
Signal: -80.0
Accuracy: 53.0
Type: WIFI"
-102.32546997,31.87814331,(no SSID),"Network ID: 08:F0:1E:F2:4D:AA
Encryption: Unknown
Time: 2024-11-16T15:49:02.000-08:00
Signal: -91.0
Accuracy: 91.0
Type: WIFI"
-102.3258667,31.87619972,(no SSID),"Network ID: 08:F0:1E:FC:1F:43
Encryption: WPA2
Time: 2024-11-16T15:41:12.000-08:00
Signal: -77.0
Accuracy: 3.0
Type: WIFI"
-102.32596588,31.87643433,(no SSID),"Network ID: 08:F0:1E:FC:1F:44
Encryption: WPA2
Time: 2024-11-16T15:41:24.000-08:00
Signal: -92.0
Accuracy: 3.0
Type: WIFI"
-102.32584381,31.87620735,kyrsten,"Network ID: 08:F0:1E:FC:1F:46
Encryption: WPA2
Time: 2024-11-16T15:41:08.000-08:00
Signal: -71.0
Accuracy: 3.0
Type: WIFI"
-102.32596588,31.87643433,kyrsten,"Network ID: 08:F0:1E:FC:1F:47
Encryption: WPA2
Time: 2024-11-16T15:41:24.000-08:00
Signal: -93.0
Accuracy: 3.0
Type: WIFI"
-102.3258667,31.87619972,(no SSID),"Network ID: 08:F0:1E:FC:1F:49
Encryption: Unknown
Time: 2024-11-16T15:41:12.000-08:00
Signal: -78.0
Accuracy: 3.0
Type: WIFI"
-102.32596588,31.87643433,(no SSID),"Network ID: 08:F0:1E:FC:1F:4A
Encryption: Unknown
Time: 2024-11-16T15:41:24.000-08:00
Signal: -92.0
Accuracy: 3.0
Type: WIFI"
-102.31629944,31.88019371,EcoTest9998,"Network ID: 08:F9:E0:14:1C:71
Encryption: Unknown
Time: 2024-11-16T16:19:23.000-08:00
Signal: -77.0
Accuracy: 13.0
Type: WIFI"
-102.3282547,31.87675858,SC201-EA6A22D00613,"Network ID: 08:FB:EA:66:8C:B4
Encryption: WPA2
Time: 2024-11-16T15:18:29.000-08:00
Signal: -91.0
Accuracy: 19.0
Type: WIFI"
